time,value
2024-07-23 10:54:55,66681
2024-07-23 10:54:56,67038
2024-07-23 10:54:57,66419
2024-07-23 10:54:58,66870
2024-07-23 10:54:59,67011
2024-07-23 10:55:00,66369
2024-07-23 10:55:01,67312
2024-07-23 10:55:02,66508
2024-07-23 10:55:03,66898
2024-07-23 10:55:04,66705
2024-07-23 10:55:05,67106
2024-07-23 10:55:06,66564
2024-07-23 10:55:07,66546
2024-07-23 10:55:08,66318
2024-07-23 10:55:09,66948
2024-07-23 10:55:10,66801
2024-07-23 10:55:11,66925
2024-07-23 10:55:12,66756
2024-07-23 10:55:13,67306
2024-07-23 10:55:14,66711
2024-07-23 10:55:15,67332
2024-07-23 10:55:16,67261
2024-07-23 10:55:17,67228
2024-07-23 10:55:18,66632
2024-07-23 10:55:19,66859
2024-07-23 10:55:20,67129
2024-07-23 10:55:21,67211
2024-07-23 10:55:22,67300
2024-07-23 10:55:23,66597
2024-07-23 10:55:24,67261
2024-07-23 10:55:25,66888
2024-07-23 10:55:26,66928
2024-07-23 10:55:27,66727
2024-07-23 10:55:28,66935
2024-07-23 10:55:29,66957
2024-07-23 10:55:30,66760
2024-07-23 10:55:31,66901
2024-07-23 10:55:32,66571
2024-07-23 10:55:33,67062
2024-07-23 10:55:34,66690
2024-07-23 10:55:35,66996
2024-07-23 10:55:36,66426
2024-07-23 10:55:37,67024
2024-07-23 10:55:38,67031
2024-07-23 10:55:39,66604
2024-07-23 10:55:40,66515
2024-07-23 10:55:41,66369
2024-07-23 10:55:42,67239
2024-07-23 10:55:43,66906
2024-07-23 10:55:44,67111
2024-07-23 10:55:45,66810
2024-07-23 10:55:46,66877
2024-07-23 10:55:47,67025
2024-07-23 10:55:48,66783
2024-07-23 10:55:49,66808
2024-07-23 10:55:50,66535
2024-07-23 10:55:51,66840
2024-07-23 10:55:52,66804
2024-07-23 10:55:53,67338
2024-07-23 10:55:54,66651
2024-07-23 10:55:55,66907
2024-07-23 10:55:56,66303
2024-07-23 10:55:57,67272
2024-07-23 10:55:58,66929
2024-07-23 10:55:59,67265
2024-07-23 10:56:00,67299
2024-07-23 10:56:01,66642
2024-07-23 10:56:02,66966
2024-07-23 10:56:03,66433
2024-07-23 10:56:04,66922
2024-07-23 10:56:05,66531
2024-07-23 10:56:06,66925
2024-07-23 10:56:07,67289
2024-07-23 10:56:08,66655
2024-07-23 10:56:09,66723
2024-07-23 10:56:10,67281
2024-07-23 10:56:11,66912
2024-07-23 10:56:12,66745
2024-07-23 10:56:13,66945
2024-07-23 10:56:14,67146
2024-07-23 10:56:15,67358
2024-07-23 10:56:16,66717
2024-07-23 10:56:17,66687
2024-07-23 10:56:18,66431
2024-07-23 10:56:19,66603
2024-07-23 10:56:20,66744
2024-07-23 10:56:21,67292
2024-07-23 10:56:22,66521
2024-07-23 10:56:23,66697
2024-07-23 10:56:24,67003
2024-07-23 10:56:25,66559
2024-07-23 10:56:26,66661
2024-07-23 10:56:27,67097
2024-07-23 10:56:28,67345
2024-07-23 10:56:29,66370
2024-07-23 10:56:30,67021
2024-07-23 10:56:31,67012
2024-07-23 10:56:32,67013
2024-07-23 10:56:33,67016
2024-07-23 10:56:34,66775
2024-07-23 10:56:35,66779
2024-07-23 10:56:36,66710
2024-07-23 10:56:37,66341
2024-07-23 10:56:38,66667
2024-07-23 10:56:39,66775
2024-07-23 10:56:40,66359
2024-07-23 10:56:41,66740
2024-07-23 10:56:42,67346
2024-07-23 10:56:43,66405
2024-07-23 10:56:44,66724
2024-07-23 10:56:45,66983
2024-07-23 10:56:46,66685
2024-07-23 10:56:47,66598
2024-07-23 10:56:48,67279
2024-07-23 10:56:49,66544
2024-07-23 10:56:50,67358
2024-07-23 10:56:51,67096
2024-07-23 10:56:52,67070
2024-07-23 10:56:53,66751
2024-07-23 10:56:54,66864
2024-07-23 10:56:55,66692
2024-07-23 10:56:56,66407
2024-07-23 10:56:57,67114
2024-07-23 10:56:58,67038
2024-07-23 10:56:59,66364
2024-07-23 10:57:00,66352
2024-07-23 10:57:01,66895
2024-07-23 10:57:02,66978
2024-07-23 10:57:03,66619
2024-07-23 10:57:04,67287
2024-07-23 10:57:05,66876
2024-07-23 10:57:06,66556
2024-07-23 10:57:07,66485
2024-07-23 10:57:08,66404
2024-07-23 10:57:09,67286
2024-07-23 10:57:10,66390
2024-07-23 10:57:11,66497
2024-07-23 10:57:12,67159
2024-07-23 10:57:13,66868
2024-07-23 10:57:14,66569
2024-07-23 10:57:15,66740
2024-07-23 10:57:16,67092
2024-07-23 10:57:17,67144
2024-07-23 10:57:18,66911
2024-07-23 10:57:19,66466
2024-07-23 10:57:20,66892
2024-07-23 10:57:21,66679
2024-07-23 10:57:22,66634
2024-07-23 10:57:23,67202
2024-07-23 10:57:24,66752
2024-07-23 10:57:25,66998
2024-07-23 10:57:26,67224
2024-07-23 10:57:27,66804
2024-07-23 10:57:28,66850
2024-07-23 10:57:29,66834
2024-07-23 10:57:30,67065
2024-07-23 10:57:31,66404
2024-07-23 10:57:32,67281
2024-07-23 10:57:33,66645
2024-07-23 10:57:34,67209
2024-07-23 10:57:35,66889
2024-07-23 10:57:36,66590
2024-07-23 10:57:37,67116
2024-07-23 10:57:38,66491
2024-07-23 10:57:39,67039
2024-07-23 10:57:40,67337
2024-07-23 10:57:41,66607
2024-07-23 10:57:42,67281
2024-07-23 10:57:43,66338
2024-07-23 10:57:44,66520
2024-07-23 10:57:45,66454
2024-07-23 10:57:46,66584
2024-07-23 10:57:47,66463
2024-07-23 10:57:48,67069
2024-07-23 10:57:49,66783
2024-07-23 10:57:50,67041
2024-07-23 10:57:51,66394
2024-07-23 10:57:52,66841
2024-07-23 10:57:53,66561
2024-07-23 10:57:54,67174
2024-07-23 10:57:55,66802
2024-07-23 10:57:56,66740
2024-07-23 10:57:57,67283
2024-07-23 10:57:58,66544
2024-07-23 10:57:59,66522
2024-07-23 10:58:00,67057
2024-07-23 10:58:01,66533
2024-07-23 10:58:02,66821
2024-07-23 10:58:03,66651
2024-07-23 10:58:04,66688
2024-07-23 10:58:05,66355
2024-07-23 10:58:06,67344
2024-07-23 10:58:07,67359
2024-07-23 10:58:08,67255
2024-07-23 10:58:09,66748
2024-07-23 10:58:10,67207
2024-07-23 10:58:11,67062
2024-07-23 10:58:12,67112
2024-07-23 10:58:13,67015
2024-07-23 10:58:14,66891
2024-07-23 10:58:16,67149
2024-07-23 10:58:17,66955
2024-07-23 10:58:18,66938
2024-07-23 10:58:19,67111
2024-07-23 10:58:20,66428
2024-07-23 10:58:21,66707
2024-07-23 10:58:22,66611
2024-07-23 10:58:23,66416
2024-07-23 10:58:24,66995
2024-07-23 10:58:25,66923
2024-07-23 10:58:26,67301
2024-07-23 10:58:27,66992
2024-07-23 10:58:28,66402
2024-07-23 10:58:29,66460
2024-07-23 10:58:30,66545
2024-07-23 10:58:31,66524
2024-07-23 10:58:32,67166
2024-07-23 10:58:33,66443
2024-07-23 10:58:34,66827
2024-07-23 10:58:35,66472
2024-07-23 10:58:36,66397
2024-07-23 10:58:37,67081
2024-07-23 10:58:38,67070
2024-07-23 10:58:39,67249
2024-07-23 10:58:40,66378
2024-07-23 10:58:41,67197
2024-07-23 10:58:42,67113
2024-07-23 10:58:43,67330
2024-07-23 10:58:44,66341
2024-07-23 10:58:45,66724
2024-07-23 10:58:46,66329
2024-07-23 10:58:47,66711
2024-07-23 10:58:48,67080
2024-07-23 10:58:49,67077
2024-07-23 10:58:50,67061
2024-07-23 10:58:51,66485
2024-07-23 10:58:52,66531
2024-07-23 10:58:53,66921
2024-07-23 10:58:54,66709
2024-07-23 10:58:55,66477
2024-07-23 10:58:56,66784
2024-07-23 10:58:57,66808
2024-07-23 10:58:58,66744
2024-07-23 10:58:59,67176
2024-07-23 10:59:00,66433
2024-07-23 10:59:01,66467
2024-07-23 10:59:02,67000
2024-07-23 10:59:03,67097
2024-07-23 10:59:04,66548
2024-07-23 10:59:05,67346
2024-07-23 10:59:06,67104
2024-07-23 10:59:07,66836
2024-07-23 10:59:08,66924
2024-07-23 10:59:09,66416
2024-07-23 10:59:10,66445
2024-07-23 10:59:11,66710
2024-07-23 10:59:12,66434
2024-07-23 10:59:13,67050
2024-07-23 10:59:14,66984
2024-07-23 10:59:15,66344
2024-07-23 10:59:16,66778
2024-07-23 10:59:17,67318
2024-07-23 10:59:18,66432
2024-07-23 10:59:19,67162
2024-07-23 10:59:20,67288
2024-07-23 10:59:21,67088
2024-07-23 10:59:22,67081
2024-07-23 10:59:23,67222
2024-07-23 10:59:24,66996
2024-07-23 10:59:25,67235
2024-07-23 10:59:26,67068
2024-07-23 10:59:27,66903
2024-07-23 10:59:28,66399
2024-07-23 10:59:29,67246
2024-07-23 10:59:30,66500
2024-07-23 10:59:31,66543
2024-07-23 10:59:32,66413
2024-07-23 10:59:33,66672
2024-07-23 10:59:34,66335
2024-07-23 10:59:35,66936
2024-07-23 10:59:36,66901
2024-07-23 10:59:37,66790
2024-07-23 10:59:38,66779
2024-07-23 10:59:39,67073
2024-07-23 10:59:40,66904
2024-07-23 10:59:41,66344
2024-07-23 10:59:42,67232
2024-07-23 10:59:43,67212
2024-07-23 10:59:44,67003
2024-07-23 10:59:45,66371
2024-07-23 10:59:46,67135
2024-07-23 10:59:47,66912
2024-07-23 10:59:48,67171
2024-07-23 10:59:49,66332
2024-07-23 10:59:50,66745
2024-07-23 10:59:51,66436
2024-07-23 10:59:52,66823
2024-07-23 10:59:53,66745
2024-07-23 10:59:54,67082
2024-07-23 10:59:55,66504
2024-07-23 10:59:56,67094
2024-07-23 10:59:57,66989
2024-07-23 10:59:58,66777
2024-07-23 10:59:59,66355
2024-07-23 11:00:00,66332
2024-07-23 11:00:01,66926
2024-07-23 11:00:02,66649
2024-07-23 11:00:03,66804
2024-07-23 11:00:04,66765
2024-07-23 11:00:05,67032
2024-07-23 11:00:06,67331
2024-07-23 11:00:07,66626
2024-07-23 11:00:08,66544
2024-07-23 11:00:09,67205
2024-07-23 11:00:10,67225
2024-07-23 11:00:11,67286
2024-07-23 11:00:12,66968
2024-07-23 11:00:13,66331
2024-07-23 11:00:14,67184
2024-07-23 11:00:15,67052
2024-07-23 11:00:16,66532
2024-07-23 11:00:17,66674
2024-07-23 11:00:18,66792
2024-07-23 11:00:19,67083
2024-07-23 11:00:20,67265
2024-07-23 11:00:21,67296
2024-07-23 11:00:22,66459
2024-07-23 11:00:23,66694
2024-07-23 11:00:24,66952
2024-07-23 11:00:25,67056
2024-07-23 11:00:26,66894
2024-07-23 11:00:27,66795
2024-07-23 11:00:28,66809
2024-07-23 11:00:29,66330
2024-07-23 11:00:30,66743
2024-07-23 11:00:31,66454
2024-07-23 11:00:32,66392
2024-07-23 11:00:33,66704
2024-07-23 11:00:34,67294
2024-07-23 11:00:35,66937
2024-07-23 11:00:36,67202
2024-07-23 11:00:37,67012
2024-07-23 11:00:38,66341
2024-07-23 11:00:39,66871
2024-07-23 11:00:40,67218
2024-07-23 11:00:41,66494
2024-07-23 11:00:42,67048
2024-07-23 11:00:43,66360
2024-07-23 11:00:44,67335
2024-07-23 11:00:45,66822
2024-07-23 11:00:46,67182
2024-07-23 11:00:47,66305
2024-07-23 11:00:48,66342
2024-07-23 11:00:49,67064
2024-07-23 11:00:50,66374
2024-07-23 11:00:51,66968
2024-07-23 11:00:52,66908
2024-07-23 11:00:53,66860
2024-07-23 11:00:54,67032
2024-07-23 11:00:55,66828
2024-07-23 11:00:56,66572
2024-07-23 11:00:57,66462
2024-07-23 11:00:58,67328
2024-07-23 11:00:59,67323
2024-07-23 11:01:00,67341
2024-07-23 11:01:01,67122
2024-07-23 11:01:02,67328
2024-07-23 11:01:03,66420
2024-07-23 11:01:04,67154
2024-07-23 11:01:05,66478
2024-07-23 11:01:06,67274
2024-07-23 11:01:07,66553
2024-07-23 11:01:08,66955
2024-07-23 11:01:09,66857
2024-07-23 11:01:10,66904
2024-07-23 11:01:11,66996
2024-07-23 11:01:12,66362
2024-07-23 11:01:13,67326
2024-07-23 11:01:14,67043
2024-07-23 11:01:15,66560
2024-07-23 11:01:16,66950
2024-07-23 11:01:17,67067
2024-07-23 11:01:18,66976
2024-07-23 11:01:19,66333
2024-07-23 11:01:20,67117
2024-07-23 11:01:21,67073
2024-07-23 11:01:22,66769
2024-07-23 11:01:23,66796
2024-07-23 11:01:24,66506
2024-07-23 11:01:25,66889
2024-07-23 11:01:26,66787
2024-07-23 11:01:27,67142
2024-07-23 11:01:28,66811
2024-07-23 11:01:29,66963
2024-07-23 11:01:30,66325
2024-07-23 11:01:31,66323
2024-07-23 11:01:32,66610
2024-07-23 11:01:33,67219
2024-07-23 11:01:34,66924
2024-07-23 11:01:35,66354
2024-07-23 11:01:36,67271
2024-07-23 11:01:37,66884
2024-07-23 11:01:38,66378
2024-07-23 11:01:39,66885
2024-07-23 11:01:40,67009
2024-07-23 11:01:41,67254
2024-07-23 11:01:42,66540
2024-07-23 11:01:43,66557
2024-07-23 11:01:44,67173
2024-07-23 11:01:45,67061
2024-07-23 11:01:46,66895
2024-07-23 11:01:47,67088
2024-07-23 11:01:48,67263
2024-07-23 11:01:49,66730
2024-07-23 11:01:50,66424
2024-07-23 11:01:51,66617
2024-07-23 11:01:52,67197
2024-07-23 11:01:53,67213
2024-07-23 11:01:54,66551
2024-07-23 11:01:55,66809
2024-07-23 11:01:56,67100
2024-07-23 11:01:57,66677
2024-07-23 11:01:58,66679
2024-07-23 11:01:59,66737
2024-07-23 11:02:00,66501
2024-07-23 11:02:01,66643
2024-07-23 11:02:02,66660
2024-07-23 11:02:03,66782
2024-07-23 11:02:04,66956
2024-07-23 11:02:05,66526
2024-07-23 11:02:06,66602
2024-07-23 11:02:07,66653
2024-07-23 11:02:08,66557
2024-07-23 11:02:09,67251
2024-07-23 11:02:10,67183
2024-07-23 11:02:11,67151
2024-07-23 11:02:12,66339
2024-07-23 11:02:13,67049
2024-07-23 11:02:14,66313
2024-07-23 11:02:15,66636
2024-07-23 11:02:16,67089
2024-07-23 11:02:17,66332
2024-07-23 11:02:18,67044
2024-07-23 11:02:19,67201
2024-07-23 11:02:20,66724
2024-07-23 11:02:21,66560
2024-07-23 11:02:22,66769
2024-07-23 11:02:23,66327
2024-07-23 11:02:24,66770
2024-07-23 11:02:25,66543
2024-07-23 11:02:26,66960
2024-07-23 11:02:27,66536
2024-07-23 11:02:28,66903
2024-07-23 11:02:29,67256
2024-07-23 11:02:30,66353
2024-07-23 11:02:31,66485
2024-07-23 11:02:32,67003
2024-07-23 11:02:33,66581
2024-07-23 11:02:34,67213
2024-07-23 11:02:35,67215
2024-07-23 11:02:36,66718
2024-07-23 11:02:37,66424
2024-07-23 11:02:38,66715
2024-07-23 11:02:39,67143
2024-07-23 11:02:40,66460
2024-07-23 11:02:41,66802
2024-07-23 11:02:42,66747
2024-07-23 11:02:43,66510
2024-07-23 11:02:44,66507
2024-07-23 11:02:45,67232
2024-07-23 11:02:46,66958
2024-07-23 11:02:47,67158
2024-07-23 11:02:48,66634
2024-07-23 11:02:49,67272
2024-07-23 11:02:50,67120
2024-07-23 11:02:51,66521
2024-07-23 11:02:52,66886
2024-07-23 11:02:53,67102
2024-07-23 11:02:54,66302
2024-07-23 11:02:55,67262
2024-07-23 11:02:56,66711
2024-07-23 11:02:57,66972
2024-07-23 11:02:58,67223
2024-07-23 11:02:59,66607
2024-07-23 11:03:00,66698
2024-07-23 11:03:01,66825
2024-07-23 11:03:02,67008
2024-07-23 11:03:03,67339
2024-07-23 11:03:04,66440
2024-07-23 11:03:05,67317
2024-07-23 11:03:06,66640
2024-07-23 11:03:07,66429
2024-07-23 11:03:08,66433
2024-07-23 11:03:09,67069
2024-07-23 11:03:10,66512
2024-07-23 11:03:11,66790
2024-07-23 11:03:12,67103
2024-07-23 11:03:13,67146
2024-07-23 11:03:14,67261
2024-07-23 11:03:15,66856
2024-07-23 11:03:16,66578
2024-07-23 11:03:17,66351
2024-07-23 11:03:18,66467
2024-07-23 11:03:19,66386
2024-07-23 11:03:20,66729
2024-07-23 11:03:21,67047
2024-07-23 11:03:22,66501
2024-07-23 11:03:23,67079
2024-07-23 11:03:24,66598
2024-07-23 11:03:25,66680
2024-07-23 11:03:26,66816
2024-07-23 11:03:27,66411
2024-07-23 11:03:28,66882
2024-07-23 11:03:29,67305
2024-07-23 11:03:30,66912
2024-07-23 11:03:31,66595
2024-07-23 11:03:32,66464
2024-07-23 11:03:33,66862
2024-07-23 11:03:34,66870
2024-07-23 11:03:35,67045
2024-07-23 11:03:36,66649
2024-07-23 11:03:37,67185
2024-07-23 11:03:38,66612
2024-07-23 11:03:39,67290
2024-07-23 11:03:40,66432
2024-07-23 11:03:41,66695
2024-07-23 11:03:42,67098
2024-07-23 11:03:43,66860
2024-07-23 11:03:44,66727
2024-07-23 11:03:45,66801
2024-07-23 11:03:46,67021
2024-07-23 11:03:47,66336
2024-07-23 11:03:48,66486
2024-07-23 11:03:49,66908
2024-07-23 11:03:50,67241
2024-07-23 11:03:51,66341
2024-07-23 11:03:52,67337
2024-07-23 11:03:53,66313
2024-07-23 11:03:54,66851
2024-07-23 11:03:55,66734
2024-07-23 11:03:56,67218
2024-07-23 11:03:57,67246
2024-07-23 11:03:58,66303
2024-07-23 11:03:59,66320
2024-07-23 11:04:00,66834
2024-07-23 11:04:01,67006
2024-07-23 11:04:02,67064
2024-07-23 11:04:03,66752
2024-07-23 11:04:04,66594
2024-07-23 11:04:05,66363
2024-07-23 11:04:06,66890
2024-07-23 11:04:07,67111
2024-07-23 11:04:08,67134
2024-07-23 11:04:09,66849
2024-07-23 11:04:10,66386
2024-07-23 11:04:11,66469
2024-07-23 11:04:12,66728
2024-07-23 11:04:13,67338
2024-07-23 11:04:14,66993
2024-07-23 11:04:15,66626
2024-07-23 11:04:16,66351
2024-07-23 11:04:17,67156
2024-07-23 11:04:18,66401
2024-07-23 11:04:19,67027
2024-07-23 11:04:20,66467
2024-07-23 11:04:21,66376
2024-07-23 11:04:22,66837
2024-07-23 11:04:23,66510
2024-07-23 11:04:24,67276
2024-07-23 11:04:25,66696
2024-07-23 11:04:26,66314
2024-07-23 11:04:27,66511
2024-07-23 11:04:28,66672
2024-07-23 11:04:29,66981
2024-07-23 11:04:30,67226
2024-07-23 11:04:31,66670
2024-07-23 11:04:32,66655
2024-07-23 11:04:33,66816
2024-07-23 11:04:34,66505
2024-07-23 11:04:35,66699
2024-07-23 11:04:36,67186
2024-07-23 11:04:37,67201
2024-07-23 11:04:38,66436
2024-07-23 11:04:39,66937
2024-07-23 11:04:40,66777
2024-07-23 11:04:41,66345
2024-07-23 11:04:42,67078
2024-07-23 11:04:43,67267
2024-07-23 11:04:44,66921
2024-07-23 11:04:45,66989
2024-07-23 11:04:46,67228
2024-07-23 11:04:47,66502
2024-07-23 11:04:48,66421
2024-07-23 11:04:49,66738
2024-07-23 11:04:50,66379
2024-07-23 11:04:51,66530
2024-07-23 11:04:52,66525
2024-07-23 11:04:53,66477
2024-07-23 11:04:54,67026
2024-07-23 11:04:55,66675
2024-07-23 11:04:56,66323
2024-07-23 11:04:57,66820
2024-07-23 11:04:58,67336
2024-07-23 11:04:59,66362
2024-07-23 11:05:00,66402
2024-07-23 11:05:01,66345
2024-07-23 11:05:02,66405
2024-07-23 11:05:03,66364
2024-07-23 11:05:04,67160
2024-07-23 11:05:05,66350
2024-07-23 11:05:06,67237
2024-07-23 11:05:07,67199
2024-07-23 11:05:08,67056
2024-07-23 11:05:09,67235
2024-07-23 11:05:10,67015
2024-07-23 11:05:11,66803
2024-07-23 11:05:12,66759
2024-07-23 11:05:13,66958
2024-07-23 11:05:14,66696
2024-07-23 11:05:15,66390
2024-07-23 11:05:16,66914
2024-07-23 11:05:17,66780
2024-07-23 11:05:18,66909
2024-07-23 11:05:19,66780
2024-07-23 11:05:20,67234
2024-07-23 11:05:21,66517
2024-07-23 11:05:22,67021
2024-07-23 11:05:23,67079
2024-07-23 11:05:24,66345
2024-07-23 11:05:25,67284
2024-07-23 11:05:26,66974
2024-07-23 11:05:27,66462
2024-07-23 11:05:28,66446
2024-07-23 11:05:29,66346
2024-07-23 11:05:30,66358
2024-07-23 11:05:31,66706
2024-07-23 11:05:32,66796
2024-07-23 11:05:33,67106
2024-07-23 11:05:34,66455
2024-07-23 11:05:35,66491
2024-07-23 11:05:36,66964
2024-07-23 11:05:37,67120
2024-07-23 11:05:38,66520
2024-07-23 11:05:39,66961
2024-07-23 11:05:40,67226
2024-07-23 11:05:41,67214
2024-07-23 11:05:42,66344
2024-07-23 11:05:43,66901
2024-07-23 11:05:44,66355
2024-07-23 11:05:45,66588
2024-07-23 11:05:46,67089
2024-07-23 11:05:47,66472
2024-07-23 11:05:48,66592
2024-07-23 11:05:49,66407
2024-07-23 11:05:50,67351
2024-07-23 11:05:51,66315
2024-07-23 11:05:52,66796
2024-07-23 11:05:53,67300
2024-07-23 11:05:54,66599
2024-07-23 11:05:55,66550
2024-07-23 11:05:56,67329
2024-07-23 11:05:57,66598
2024-07-23 11:05:58,67229
2024-07-23 11:05:59,67262
2024-07-23 11:06:00,67337
2024-07-23 11:06:01,66488
2024-07-23 11:06:02,66508
2024-07-23 11:06:03,67225
2024-07-23 11:06:04,66950
2024-07-23 11:06:05,66775
2024-07-23 11:06:06,67349
2024-07-23 11:06:07,66608
2024-07-23 11:06:08,66868
2024-07-23 11:06:09,66730
2024-07-23 11:06:10,66422
2024-07-23 11:06:11,67218
2024-07-23 11:06:12,66874
2024-07-23 11:06:13,66951
2024-07-23 11:06:14,67358
2024-07-23 11:06:15,66485
2024-07-23 11:06:16,66662
2024-07-23 11:06:17,66659
2024-07-23 11:06:18,66607
2024-07-23 11:06:19,66611
2024-07-23 11:06:20,67146
2024-07-23 11:06:21,66364
2024-07-23 11:06:22,67105
2024-07-23 11:06:23,66598
2024-07-23 11:06:24,67142
2024-07-23 11:06:25,67018
2024-07-23 11:06:26,66999
2024-07-23 11:06:27,66680
2024-07-23 11:06:28,67288
2024-07-23 11:06:29,66822
2024-07-23 11:06:30,67306
2024-07-23 11:06:31,66312
2024-07-23 11:06:32,66801
2024-07-23 11:06:33,67283
2024-07-23 11:06:34,67334
2024-07-23 11:06:35,66882
2024-07-23 11:06:36,67297
2024-07-23 11:06:37,66950
2024-07-23 11:06:38,66328
2024-07-23 11:06:39,66357
2024-07-23 11:06:40,66930
2024-07-23 11:06:41,66534
2024-07-23 11:06:42,66909
2024-07-23 11:06:43,67356
2024-07-23 11:06:44,66681
2024-07-23 11:06:45,66486
2024-07-23 11:06:46,66432
2024-07-23 11:06:47,67086
2024-07-23 11:06:48,67106
2024-07-23 11:06:49,66737
2024-07-23 11:06:50,67159
2024-07-23 11:06:51,66480
2024-07-23 11:06:52,66609
2024-07-23 11:06:53,67145
2024-07-23 11:06:54,66952
2024-07-23 11:06:55,67255
2024-07-23 11:06:56,66303
2024-07-23 11:06:57,66305
2024-07-23 11:06:58,66570
2024-07-23 11:06:59,66349
2024-07-23 11:07:00,66427
2024-07-23 11:07:01,67052
2024-07-23 11:07:02,66948
2024-07-23 11:07:03,66811
2024-07-23 11:07:04,66342
2024-07-23 11:07:05,67020
2024-07-23 11:07:06,66480
2024-07-23 11:07:07,66671
2024-07-23 11:07:08,67267
2024-07-23 11:07:09,67059
2024-07-23 11:07:10,67175
2024-07-23 11:07:11,66488
2024-07-23 11:07:12,67202
2024-07-23 11:07:13,67038
2024-07-23 11:07:14,66690
2024-07-23 11:07:15,66668
2024-07-23 11:07:16,66329
2024-07-23 11:07:17,66744
2024-07-23 11:07:18,67353
2024-07-23 11:07:19,66405
2024-07-23 11:07:20,67277
2024-07-23 11:07:21,67154
2024-07-23 11:07:22,66659
2024-07-23 11:07:23,66551
2024-07-23 11:07:24,67212
2024-07-23 11:07:25,66666
2024-07-23 11:07:26,66370
2024-07-23 11:07:27,66536
2024-07-23 11:07:28,66386
2024-07-23 11:07:29,66373
2024-07-23 11:07:30,66733
2024-07-23 11:07:31,66397
2024-07-23 11:07:32,66845
2024-07-23 11:07:33,66366
2024-07-23 11:07:34,66717
2024-07-23 11:07:35,66751
2024-07-23 11:07:36,66909
2024-07-23 11:07:37,66740
2024-07-23 11:07:38,66635
2024-07-23 11:07:39,66835
2024-07-23 11:07:40,67033
2024-07-23 11:07:41,66827
2024-07-23 11:07:42,66630
2024-07-23 11:07:43,66585
2024-07-23 11:07:44,66661
2024-07-23 11:07:45,66320
2024-07-23 11:07:46,66780
2024-07-23 11:07:47,66417
2024-07-23 11:07:48,66730
2024-07-23 11:07:49,66373
2024-07-23 11:07:50,67011
2024-07-23 11:07:51,66897
2024-07-23 11:07:52,67335
2024-07-23 11:07:53,66520
2024-07-23 11:07:54,66391
2024-07-23 11:07:55,66886
2024-07-23 11:07:56,66551
2024-07-23 11:07:57,67097
2024-07-23 11:07:58,66400
2024-07-23 11:07:59,67340
2024-07-23 11:08:00,66471
2024-07-23 11:08:01,67174
2024-07-23 11:08:02,66333
2024-07-23 11:08:03,67199
2024-07-23 11:08:04,66960
2024-07-23 11:08:05,66854
2024-07-23 11:08:06,66850
2024-07-23 11:08:07,67056
2024-07-23 11:08:08,67124
2024-07-23 11:08:09,67242
2024-07-23 11:08:10,66739
2024-07-23 11:08:11,67137
2024-07-23 11:08:12,67264
2024-07-23 11:08:13,66899
2024-07-23 11:08:14,66823
2024-07-23 11:08:15,66931
2024-07-23 11:08:16,67360
2024-07-23 11:08:17,67169
2024-07-23 11:08:18,67180
2024-07-23 11:08:19,67030
2024-07-23 11:08:20,67066
2024-07-23 11:08:21,66952
2024-07-23 11:08:22,66889
2024-07-23 11:08:23,66769
2024-07-23 11:08:24,67130
2024-07-23 11:08:25,66712
2024-07-23 11:08:26,66382
2024-07-23 11:08:27,66884
2024-07-23 11:08:28,66870
2024-07-23 11:08:29,66734
2024-07-23 11:08:30,67050
2024-07-23 11:08:31,67056
2024-07-23 11:08:32,66759
2024-07-23 11:08:33,66577
2024-07-23 11:08:34,66477
2024-07-23 11:08:35,66891
2024-07-23 11:08:36,67253
2024-07-23 11:08:37,66901
2024-07-23 11:08:38,67262
2024-07-23 11:08:39,66903
2024-07-23 11:08:40,66591
2024-07-23 11:08:41,66899
2024-07-23 11:08:42,66671
2024-07-23 11:08:43,67226
2024-07-23 11:08:44,67289
2024-07-23 11:08:45,67249
2024-07-23 11:08:46,66971
2024-07-23 11:08:47,66791
2024-07-23 11:08:48,66704
2024-07-23 11:08:49,67261
2024-07-23 11:08:50,66597
2024-07-23 11:08:51,67141
2024-07-23 11:08:52,66413
2024-07-23 11:08:53,66353
2024-07-23 11:08:54,66365
2024-07-23 11:08:55,66481
2024-07-23 11:08:56,66449
2024-07-23 11:08:57,66500
2024-07-23 11:08:58,66492
2024-07-23 11:08:59,66632
2024-07-23 11:09:00,66431
2024-07-23 11:09:01,67273
2024-07-23 11:09:02,67135
2024-07-23 11:09:03,66320
2024-07-23 11:09:04,66868
2024-07-23 11:09:05,66822
2024-07-23 11:09:06,67279
2024-07-23 11:09:07,66930
2024-07-23 11:09:08,67215
2024-07-23 11:09:09,66789
2024-07-23 11:09:10,66540
2024-07-23 11:09:11,67158
2024-07-23 11:09:12,67106
2024-07-23 11:09:13,67257
2024-07-23 11:09:14,66345
2024-07-23 11:09:15,66958
2024-07-23 11:09:16,66994
2024-07-23 11:09:17,66669
2024-07-23 11:09:18,66555
2024-07-23 11:09:19,66351
2024-07-23 11:09:21,67130
2024-07-23 11:09:22,66986
2024-07-23 11:09:23,66809
2024-07-23 11:09:24,66385
2024-07-23 11:09:25,66868
2024-07-23 11:09:26,66810
2024-07-23 11:09:27,67021
2024-07-23 11:09:28,66397
2024-07-23 11:09:29,66764
2024-07-23 11:09:30,66950
